Unnamed: 0,Rest_type
39077,Quick Bites
39078,Quick Bites
39079,Quick Bites
39080,Quick Bites
39081,Quick Bites
39082,Quick Bites
39083,Quick Bites
39084,Quick Bites
39085,Quick Bites
39086,Quick Bites
39087,Quick Bites
39088,Quick Bites
39089,Quick Bites
39090,Quick Bites
39091,Quick Bites
39092,Quick Bites
39093,Quick Bites
39094,Quick Bites
39095,Quick Bites
39096,Quick Bites
39097,Food Court
39098,Quick Bites
39099,Quick Bites
39100,Quick Bites
39101,Quick Bites
39102,Quick Bites
39103,Quick Bites
39104,Quick Bites
39105,Quick Bites
39106,Quick Bites
39107,Quick Bites
39108,Food Court
39109,Quick Bites
39110,Quick Bites
39111,Dessert Parlor
39112,Quick Bites
39113,Food Court
39114,Quick Bites
39115,Quick Bites
39116,Quick Bites
39117,Food Court
39118,Pub
39118,Cafe
39119,Fine Dining
39120,Fine Dining
39120,Bar
39121,Fine Dining
39122,Casual Dining
39123,Casual Dining
39124,Casual Dining
39125,Fine Dining
39126,Casual Dining
39127,Lounge
39127,Bar
39128,Casual Dining
39129,Club
39130,Fine Dining
39130,Bar
39131,Casual Dining
39131,Bar
39132,Casual Dining
39133,Cafe
39133,Dessert Parlor
39134,Cafe
39134,Dessert Parlor
39135,Fine Dining
39135,Bar
39136,Cafe
39137,Casual Dining
39138,Fine Dining
39139,Lounge
39140,Casual Dining
39141,Casual Dining
39142,Casual Dining
39143,Cafe
39144,Casual Dining
39145,Casual Dining
39146,Casual Dining
39146,Bar
39147,Fine Dining
39148,Casual Dining
39148,Cafe
39149,Cafe
39150,Fine Dining
39151,Casual Dining
39152,Casual Dining
39153,Casual Dining
39154,Fine Dining
39155,Pub
39156,Casual Dining
39157,Casual Dining
39158,Quick Bites
39159,Casual Dining
39160,Casual Dining
39160,Cafe
39161,Casual Dining
39162,Casual Dining
39163,Casual Dining
39164,Casual Dining
39165,Casual Dining
39166,Casual Dining
39167,Quick Bites
39168,Cafe
39169,Casual Dining
39170,Casual Dining
39172,Quick Bites
39173,Quick Bites
39174,Casual Dining
39175,Quick Bites
39176,Casual Dining
39177,Bar
39178,Casual Dining
39179,Quick Bites
39180,Quick Bites
39181,Casual Dining
39182,Bar
39183,Quick Bites
39184,Quick Bites
39185,Casual Dining
39186,Quick Bites
39187,Casual Dining
39187,Bar
39188,Casual Dining
39189,Casual Dining
39190,Lounge
39191,Casual Dining
39192,Quick Bites
39193,Mess
39194,Cafe
39195,Quick Bites
39196,Cafe
39197,Fine Dining
39198,Dhaba
39199,Quick Bites
39200,Fine Dining
39201,Quick Bites
39202,Quick Bites
39203,Quick Bites
39204,Quick Bites
39205,Quick Bites
39206,Quick Bites
39207,Casual Dining
39208,Casual Dining
39208,Bar
39209,Cafe
39210,Casual Dining
39211,Cafe
39212,Quick Bites
39213,Bar
39214,Cafe
39215,Quick Bites
39216,Sweet Shop
39216,Quick Bites
39217,Casual Dining
39218,Quick Bites
39219,Casual Dining
39220,Quick Bites
39221,Quick Bites
39222,Lounge
39223,Quick Bites
39224,Quick Bites
39225,Quick Bites
39226,Quick Bites
39227,Casual Dining
39228,Casual Dining
39228,Bar
39229,Quick Bites
39230,Cafe
39231,Casual Dining
39232,Quick Bites
39233,Casual Dining
39234,Quick Bites
39235,Bar
39236,Casual Dining
39237,Quick Bites
39238,Quick Bites
39239,Casual Dining
39240,Fine Dining
39241,Casual Dining
39242,Quick Bites
39243,Quick Bites
39244,Quick Bites
39245,Bar
39246,Casual Dining
39247,Casual Dining
39247,Bar
39248,Casual Dining
39249,Quick Bites
39250,Quick Bites
39251,Quick Bites
39252,Quick Bites
39253,Quick Bites
39254,Quick Bites
39255,Quick Bites
39256,Quick Bites
39257,Quick Bites
39258,Quick Bites
39259,Quick Bites
39260,Quick Bites
39261,Quick Bites
39262,Quick Bites
39263,Quick Bites
39264,Casual Dining
39265,Casual Dining
39266,Casual Dining
39267,Casual Dining
39268,Quick Bites
39269,Quick Bites
39270,Cafe
39271,Casual Dining
39272,Quick Bites
39273,Quick Bites
39274,Quick Bites
39275,Quick Bites
39276,Quick Bites
39277,Quick Bites
39278,Quick Bites
39279,Quick Bites
39280,Quick Bites
39281,Quick Bites
39282,Quick Bites
39283,Quick Bites
39284,Quick Bites
39285,Quick Bites
39286,Quick Bites
39287,Quick Bites
39288,Quick Bites
39289,Quick Bites
39290,Quick Bites
39291,Quick Bites
39292,Quick Bites
39293,Quick Bites
39294,Quick Bites
39295,Quick Bites
39296,Quick Bites
39297,Quick Bites
39298,Quick Bites
39299,Quick Bites
39300,Quick Bites
39301,Quick Bites
39302,Quick Bites
39303,Quick Bites
39304,Quick Bites
39305,Quick Bites
39306,Quick Bites
39307,Quick Bites
39308,Quick Bites
39309,Quick Bites
39310,Quick Bites
39311,Quick Bites
39312,Casual Dining
39313,Quick Bites
39314,Casual Dining
39315,Casual Dining
39316,Quick Bites
39317,Quick Bites
39318,Quick Bites
39319,Casual Dining
39320,Bar
39320,Casual Dining
39321,Bar
39321,Casual Dining
39322,Casual Dining
39322,Bar
39323,Casual Dining
39323,Bar
39324,Casual Dining
39324,Bar
39325,Pub
39325,Microbrewery
39326,Casual Dining
39326,Bar
39327,Casual Dining
39327,Bar
39328,Casual Dining
39328,Bar
39329,Pub
39330,Casual Dining
39330,Bar
39331,Casual Dining
39331,Bar
39332,Casual Dining
39332,Bar
39333,Bar
39334,Pub
39334,Microbrewery
39335,Casual Dining
39335,Bar
39336,Casual Dining
39336,Bar
39337,Casual Dining
39337,Bar
39338,Casual Dining
39338,Bar
39339,Pub
39339,Casual Dining
39340,Pub
39340,Casual Dining
39341,Casual Dining
39341,Bar
39342,Bar
39342,Casual Dining
39343,Casual Dining
39343,Bar
39344,Pub
39344,Casual Dining
39345,Pub
39346,Bar
39346,Casual Dining
39347,Bar
39347,Casual Dining
39348,Casual Dining
39348,Bar
39349,Pub
39350,Casual Dining
39350,Bar
39351,Pub
39352,Bar
39352,Casual Dining
39353,Casual Dining
39353,Pub
39354,Casual Dining
39354,Bar
39355,Casual Dining
39355,Pub
39356,Fine Dining
39356,Bar
39357,Pub
39357,Casual Dining
39358,Bar
39359,Pub
39360,Bar
39361,Casual Dining
39361,Bar
39362,Bar
39363,Bar
39363,Casual Dining
39364,Bar
39365,Fine Dining
39365,Bar
39366,Casual Dining
39366,Bar
39367,Casual Dining
39367,Bar
39368,Bar
39368,Casual Dining
39369,Pub
39370,Bar
39371,Pub
39372,Bar
39372,Casual Dining
39373,Pub
39374,Lounge
39374,Bar
39375,Bar
39376,Casual Dining
39376,Bar
39377,Casual Dining
39377,Bar
39378,Casual Dining
39378,Bar
39379,Bar
39380,Pub
39380,Microbrewery
39381,Bar
39381,Casual Dining
39382,Bar
39382,Cafe
39383,Bar
39384,Bar
39385,Casual Dining
39385,Bar
39386,Casual Dining
39386,Bar
39387,Bar
39388,Casual Dining
39388,Bar
39389,Bar
39390,Casual Dining
39390,Bar
39391,Pub
39391,Cafe
39392,Fine Dining
39392,Bar
39393,Lounge
39393,Bar
39394,Fine Dining
39394,Bar
39395,Casual Dining
39395,Bar
39396,Fine Dining
39396,Bar
39397,Casual Dining
39397,Bar
39398,Pub
39399,Bar
39400,Bar
39401,Bar
39402,Bar
39403,Bar
39404,Bar
39405,Casual Dining
39405,Bar
39406,Casual Dining
39407,Casual Dining
39408,Fine Dining
39409,Casual Dining
39410,Casual Dining
39411,Casual Dining
39412,Casual Dining
39413,Casual Dining
39414,Fine Dining
39415,Casual Dining
39416,Fine Dining
39417,Casual Dining
39418,Casual Dining
39419,Fine Dining
39420,Casual Dining
39421,Fine Dining
39422,Casual Dining
39423,Casual Dining
39423,Cafe
39424,Casual Dining
39425,Casual Dining
39426,Casual Dining
39427,Casual Dining
39428,Cafe
39429,Cafe
39430,Cafe
39431,Cafe
39432,Cafe
39433,Cafe
39433,Dessert Parlor
39434,Cafe
39435,Cafe
39436,Cafe
39436,Quick Bites
39437,Cafe
39438,Cafe
39439,Cafe
39440,Cafe
39441,Beverage Shop
39441,Cafe
39442,Cafe
39443,Cafe
39444,Cafe
39445,Cafe
39445,Bakery
39446,Cafe
39447,Cafe
39448,Cafe
39449,Dessert Parlor
39450,Cafe
39451,Cafe
39451,Dessert Parlor
39452,Cafe
39453,Casual Dining
39454,Casual Dining
39454,Cafe
39455,Cafe
39456,Cafe
39457,Delivery
39458,Quick Bites
39459,Cafe
39460,Quick Bites
39461,Quick Bites
39462,Quick Bites
39463,Food Court
39464,Delivery
39465,Quick Bites
39465,Sweet Shop
39466,Quick Bites
39467,Quick Bites
39468,Dessert Parlor
39469,Casual Dining
39470,Quick Bites
39471,Quick Bites
39472,Quick Bites
39473,Takeaway
39473,Delivery
39474,Dessert Parlor
39475,Casual Dining
39476,Quick Bites
39477,Dessert Parlor
39478,Quick Bites
39479,Casual Dining
39479,Cafe
39480,Beverage Shop
39480,Dessert Parlor
39481,Quick Bites
39482,Dessert Parlor
39483,Quick Bites
39484,Quick Bites
39485,Quick Bites
39486,Quick Bites
39487,Quick Bites
39488,Quick Bites
39489,Quick Bites
39490,Quick Bites
39491,Quick Bites
39492,Casual Dining
39493,Casual Dining
39494,Beverage Shop
39495,Cafe
39496,Quick Bites
39497,Delivery
39498,Takeaway
39498,Delivery
39499,Quick Bites
39500,Quick Bites
39501,Takeaway
39501,Delivery
39502,Quick Bites
39503,Bakery
39504,Quick Bites
39505,Quick Bites
39505,Beverage Shop
39506,Casual Dining
39507,Casual Dining
39508,Quick Bites
39509,Quick Bites
39510,Quick Bites
39511,Quick Bites
39512,Takeaway
39512,Delivery
39513,Quick Bites
39514,Takeaway
39514,Delivery
39515,Quick Bites
39516,Casual Dining
39517,Quick Bites
39518,Quick Bites
39519,Quick Bites
39520,Beverage Shop
39520,Cafe
39521,Quick Bites
39522,Dessert Parlor
39522,Quick Bites
39523,Cafe
39524,Casual Dining
39525,Bakery
39525,Dessert Parlor
39526,Quick Bites
39527,Casual Dining
39528,Quick Bites
39529,Dessert Parlor
39530,Quick Bites
39531,Beverage Shop
39531,Quick Bites
39532,Quick Bites
39533,Casual Dining
39534,Casual Dining
39535,Bakery
39536,Quick Bites
39537,Delivery
39538,Delivery
39539,Dessert Parlor
39540,Quick Bites
39541,Quick Bites
39542,Quick Bites
39543,Casual Dining
39544,Quick Bites
39545,Casual Dining
39546,Casual Dining
39546,Bar
39547,Beverage Shop
39547,Quick Bites
39548,Dessert Parlor
39549,Quick Bites
39550,Quick Bites
39551,Dessert Parlor
39552,Casual Dining
39553,Casual Dining
39554,Quick Bites
39555,Quick Bites
39556,Casual Dining
39557,Quick Bites
39558,Delivery
39559,Casual Dining
39560,Quick Bites
39561,Casual Dining
39561,Bar
39562,Quick Bites
39563,Quick Bites
39564,Takeaway
39564,Delivery
39565,Pub
39565,Cafe
39566,Quick Bites
39567,Quick Bites
39568,Cafe
39569,Casual Dining
39570,Quick Bites
39571,Quick Bites
39572,Casual Dining
39573,Quick Bites
39574,Bakery
39575,Food Court
39576,Quick Bites
39577,Dessert Parlor
39577,Quick Bites
39578,Quick Bites
39579,Food Court
39580,Beverage Shop
39580,Quick Bites
39581,Dessert Parlor
39581,Quick Bites
39582,Quick Bites
39583,Quick Bites
39584,Quick Bites
39585,Quick Bites
39586,Casual Dining
39587,Sweet Shop
39588,Quick Bites
39589,Dessert Parlor
39590,Quick Bites
39591,Quick Bites
39592,Quick Bites
39593,Quick Bites
39594,Quick Bites
39595,Quick Bites
39596,Casual Dining
39597,Casual Dining
39598,Casual Dining
39599,Delivery
39600,Casual Dining
39601,Dessert Parlor
39602,Dessert Parlor
39603,Cafe
39604,Casual Dining
39605,Food Court
39606,Quick Bites
39607,Quick Bites
39608,Quick Bites
39609,Cafe
39610,Quick Bites
39611,Quick Bites
39612,Quick Bites
39613,Quick Bites
39614,Casual Dining
39615,Quick Bites
39616,Quick Bites
39617,Beverage Shop
39618,Quick Bites
39619,Quick Bites
39620,Dessert Parlor
39621,Quick Bites
39621,Food Court
39622,Dessert Parlor
39622,Beverage Shop
39623,Confectionery
39624,Quick Bites
39625,Casual Dining
39626,Casual Dining
39627,Food Court
39628,Dessert Parlor
39629,Quick Bites
39630,Quick Bites
39630,Bakery
39631,Dessert Parlor
39632,Beverage Shop
39633,Quick Bites
39634,Sweet Shop
39634,Quick Bites
39635,Quick Bites
39636,Dessert Parlor
39637,Quick Bites
39638,Quick Bites
39639,Casual Dining
39640,Quick Bites
39641,Food Court
39642,Quick Bites
39643,Quick Bites
39644,Dessert Parlor
39645,Dessert Parlor
39646,Cafe
39647,Quick Bites
39648,Cafe
39649,Beverage Shop
39650,Quick Bites
39651,Quick Bites
39652,Bar
39652,Casual Dining
39653,Quick Bites
39654,Casual Dining
39655,Casual Dining
39655,Cafe
39656,Food Court
39657,Cafe
39657,Bakery
39658,Casual Dining
39659,Beverage Shop
39660,Cafe
39661,Quick Bites
39662,Cafe
39663,Quick Bites
39664,Delivery
39665,Delivery
39666,Sweet Shop
39667,Cafe
39667,Dessert Parlor
39668,Food Court
39669,Quick Bites
39670,Cafe
39671,Quick Bites
39672,Quick Bites
39673,Quick Bites
39674,Confectionery
39675,Quick Bites
39676,Takeaway
39677,Food Court
39677,Quick Bites
39678,Quick Bites
39679,Quick Bites
39680,Quick Bites
39681,Casual Dining
39682,Quick Bites
39683,Casual Dining
39683,Cafe
39684,Dessert Parlor
39685,Quick Bites
39685,Beverage Shop
39686,Quick Bites
39686,Beverage Shop
39687,Quick Bites
39688,Delivery
39689,Quick Bites
39690,Casual Dining
39691,Delivery
39692,Cafe
39693,Dessert Parlor
39694,Quick Bites
39694,Bakery
39695,Unknown
39696,Casual Dining
39697,Casual Dining
39698,Cafe
39699,Quick Bites
39700,Cafe
39701,Quick Bites
39702,Casual Dining
39703,Sweet Shop
39703,Quick Bites
39704,Quick Bites
39705,Dessert Parlor
39706,Cafe
39707,Quick Bites
39708,Bakery
39708,Dessert Parlor
39709,Quick Bites
39710,Quick Bites
39711,Casual Dining
39712,Quick Bites
39713,Quick Bites
39714,Cafe
39715,Quick Bites
39716,Bakery
39716,Cafe
39717,Dessert Parlor
39718,Quick Bites
39719,Casual Dining
39720,Casual Dining
39721,Casual Dining
39722,Cafe
39723,Quick Bites
39724,Quick Bites
39725,Casual Dining
39726,Quick Bites
39727,Quick Bites
39728,Casual Dining
39729,Quick Bites
39730,Quick Bites
39731,Quick Bites
39732,Food Court
39733,Casual Dining
39734,Food Court
39734,Quick Bites
39735,Cafe
39736,Beverage Shop
39737,Bar
39738,Quick Bites
39739,Quick Bites
39740,Cafe
39741,Cafe
39742,Quick Bites
39743,Quick Bites
39744,Cafe
39745,Quick Bites
39746,Casual Dining
39747,Quick Bites
39748,Casual Dining
39749,Quick Bites
39750,Dessert Parlor
39751,Casual Dining
39752,Casual Dining
39753,Casual Dining
39754,Dessert Parlor
39755,Quick Bites
39756,Quick Bites
39757,Quick Bites
39758,Casual Dining
39759,Quick Bites
39760,Takeaway
39760,Delivery
39761,Casual Dining
39762,Food Court
39763,Beverage Shop
39763,Quick Bites
39764,Quick Bites
39765,Casual Dining
39766,Delivery
39767,Bar
39767,Casual Dining
39768,Casual Dining
39769,Casual Dining
39770,Quick Bites
39771,Casual Dining
39771,Bar
39772,Quick Bites
39773,Casual Dining
39774,Dessert Parlor
39775,Casual Dining
39776,Quick Bites
39777,Casual Dining
39778,Takeaway
39778,Delivery
39779,Quick Bites
39780,Cafe
39781,Quick Bites
39782,Casual Dining
39783,Cafe
39784,Cafe
39785,Casual Dining
39786,Quick Bites
39787,Quick Bites
39788,Delivery
39789,Cafe
39790,Casual Dining
39791,Quick Bites
39792,Delivery
39793,Takeaway
39793,Delivery
39794,Sweet Shop
39795,Quick Bites
39796,Casual Dining
39797,Casual Dining
39798,Quick Bites
39799,Casual Dining
39800,Quick Bites
39801,Quick Bites
39802,Quick Bites
39803,Quick Bites
39804,Quick Bites
39805,Quick Bites
39806,Quick Bites
39807,Cafe
39808,Delivery
39809,Delivery
39810,Quick Bites
39811,Quick Bites
39812,Casual Dining
39813,Quick Bites
39814,Casual Dining
39815,Casual Dining
39816,Takeaway
39816,Delivery
39817,Quick Bites
39817,Beverage Shop
39818,Quick Bites
39819,Quick Bites
39820,Quick Bites
39821,Quick Bites
39822,Casual Dining
39823,Quick Bites
39824,Quick Bites
39825,Casual Dining
39826,Bakery
39826,Dessert Parlor
39827,Casual Dining
39828,Quick Bites
39829,Sweet Shop
39830,Casual Dining
39831,Casual Dining
39832,Casual Dining
39833,Quick Bites
39834,Casual Dining
39835,Quick Bites
39836,Casual Dining
39837,Mess
39838,Casual Dining
39839,Casual Dining
39840,Casual Dining
39841,Quick Bites
39842,Quick Bites
39843,Sweet Shop
39844,Casual Dining
39845,Quick Bites
39846,Quick Bites
39847,Casual Dining
39848,Casual Dining
39849,Casual Dining
39850,Casual Dining
39851,Casual Dining
39852,Sweet Shop
39853,Casual Dining
39854,Food Court
39855,Dessert Parlor
39856,Casual Dining
39857,Casual Dining
39858,Bakery
39859,Quick Bites
39860,Food Court
39861,Casual Dining
39862,Quick Bites
39863,Casual Dining
39864,Dessert Parlor
39865,Quick Bites
39866,Delivery
39867,Beverage Shop
39868,Bakery
39869,Beverage Shop
39870,Delivery
39871,Quick Bites
39872,Quick Bites
39873,Casual Dining
39874,Casual Dining
39875,Quick Bites
39876,Casual Dining
39877,Mess
39878,Quick Bites
39879,Delivery
39880,Casual Dining
39881,Casual Dining
39882,Casual Dining
39883,Casual Dining
39884,Casual Dining
39885,Casual Dining
39886,Casual Dining
39887,Casual Dining
39888,Food Court
39889,Quick Bites
39890,Quick Bites
39891,Quick Bites
39892,Casual Dining
39893,Quick Bites
39894,Food Court
39895,Casual Dining
39896,Casual Dining
39897,Quick Bites
39898,Takeaway
39898,Delivery
39899,Quick Bites
39900,Bakery
39901,Quick Bites
39902,Quick Bites
39903,Casual Dining
39904,Casual Dining
39904,Bar
39905,Casual Dining
39906,Casual Dining
39907,Casual Dining
39908,Casual Dining
39909,Casual Dining
39910,Casual Dining
39911,Casual Dining
39912,Quick Bites
39913,Quick Bites
39914,Casual Dining
39915,Casual Dining
39916,Quick Bites
39917,Takeaway
39917,Delivery
39918,Casual Dining
39919,Casual Dining
39920,Quick Bites
39921,Casual Dining
39922,Casual Dining
39923,Takeaway
39923,Delivery
39924,Quick Bites
39925,Casual Dining
39926,Quick Bites
39927,Quick Bites
39928,Casual Dining
39929,Casual Dining
39930,Quick Bites
39931,Quick Bites
39932,Food Court
39933,Cafe
39934,Quick Bites
39935,Quick Bites
39936,Casual Dining
39937,Quick Bites
39937,Beverage Shop
39938,Quick Bites
39939,Quick Bites
39940,Takeaway
39940,Delivery
39941,Delivery
39942,Bar
39942,Casual Dining
39943,Quick Bites
39944,Quick Bites
39945,Pub
39946,Casual Dining
39947,Takeaway
39947,Delivery
39948,Casual Dining
39949,Quick Bites
39950,Casual Dining
39951,Quick Bites
39952,Quick Bites
39953,Casual Dining
39954,Delivery
39955,Quick Bites
39956,Casual Dining
39957,Casual Dining
39958,Quick Bites
39959,Quick Bites
39960,Beverage Shop
39960,Dessert Parlor
39961,Bakery
39962,Quick Bites
39963,Bakery
39964,Takeaway
39964,Delivery
39965,Quick Bites
39966,Takeaway
39966,Delivery
39967,Confectionery
