Unnamed: 0,Dish_liked
24234,Not Provided
24235,Ice Cream Roll
24235,Rolls
24235,Chocolate Ball
24235,Oreo Overload
24235,Fries
24235,Choco Chip Cookies
24235,Mango Roll
24236,Not Provided
24237,Chicken Biryani
24237,Chicken Samosa
24237,Hyderabadi Biryani
24237,Kheer
24237,Mutton Biryani
24238,Not Provided
24239,Pizza
24239,Beef Chilli
24239,Craft Beer
24239,Apple Crumble
24239,Pork Chilli
24239,Chips
24239,Wheat Beer
24240,Not Provided
24241,Sushi
24241,Mocktails
24241,Maki Roll
24241,Salad
24241,Dynamite Roll
24241,Scallops
24241,Set Menu
24242,Burgers
24242,Popcorn
24242,Pancakes
24242,Brownie
24242,Nachos
24242,Pasta
24242,Terminator Burger
24243,Kheer
24243,Butter Chicken
24243,Kebab Manchurian
24243,Raita
24243,Rolls
24243,Chicken Rara
24243,Brain Pepper Fry
24244,Pandi Curry
24244,Tender Coconut Pudding
24244,Chocolate Mousse
24244,Ghee Rice
24244,Pork Curry
24244,Bella Coffee
24244,Chicken Curry
24245,Khau Suey
24245,Ravioli
24245,Pork Ribs
24245,Basil Pannacotta
24245,Tender Coconut Ice Cream
24245,Mocktails
24245,Sushi
24246,Not Provided
24247,Sea Food
24247,Andhra Meal
24247,Mutton Biryani
24247,Mutton Chops
24247,Butter Naan
24247,Noodles
24247,Brownie
24248,Pork Tonkatsu
24248,Mocktails
24248,Ginger Pork
24248,Craft Beer
24248,Wheat Beer
24248,Falafel Burger
24248,Brewed Beer
24249,Not Provided
24250,Burgers
24250,Pasta
24250,Hot Dog
24250,Mashed Potato
24250,Plum Cake
24250,Sunday Brunch
24250,Cheesecake
24251,Not Provided
24252,Not Provided
24253,Not Provided
24254,Not Provided
24255,Not Provided
24256,Hakka Noodles
24256,Pork Momo
24256,Veg Momos
24256,Chicken Manchurian
24256,Chicken Momo
24256,Chop Suey
24256,Chilli Chicken
24257,Fish
24257,Mutton Kasha
24257,Mutton Curry
24257,Mutton Kosha
24257,Mutton Thali
24257,Doi Katla
24257,Aalo Bhaja
24258,Rolls
24258,Mutton Biryani
24258,Jumbo Chicken Roll
24258,Butter Chicken
24258,Kheer
24258,Tangdi Kabab
24258,Tandoori Chicken
24259,Fish Fry
24259,Chicken Curry
24259,Duck Roast
24259,Kerala Style Biryani
24260,Club Sandwich
24260,Burgers
24260,Basil Chicken
24260,Pasta
24260,Sandwiches
24260,Mojito
24260,Fries
24261,Biryani
24262,Not Provided
24263,Not Provided
24264,Tikka
24264,Biryani
24264,Salad
24264,Pasta
24264,Masala Papad
24264,Palak Paneer
24264,Garlic Naan
24265,Not Provided
24266,Chicken Manchow Soup
24266,Hunan Chicken
24266,Hakka Noodles
24266,Momos
24266,Prawn
24266,Spring Roll
24266,Crabmeat Soup
24267,Not Provided
24268,Burgers
24269,Sea Food
24269,Prawn Ghee Roast
24269,Fish Curry
24269,Neer Dosa
24269,Murgh Ghee Roast
24269,Chicken Thali
24269,Crab Ghee Roast
24270,Burgers
24270,Sandwiches
24270,Pasta
24270,Moo Burger
24270,Cheesy Fries
24270,Beef Burger
24270,Potato Skins
24271,Pasta
24271,Pizza
24271,Sangria
24271,Bruschettas
24271,Salads
24271,Nachos
24271,Chocolate Bomb
24272,Lemonade
24272,Manchurian
24272,Vegetable Noodles
24272,French Fries
24272,Veg Hakka Noodles
24273,Kunafa
24273,Tea
24273,Mutton Madfoon
24273,Mutton Ribs
24273,Salad
24273,Lamb Ribs
24273,Arabic Cuisine
24274,Not Provided
24275,Not Provided
24276,Sandwiches
24276,Beer
24276,Sandwich
24276,Lasagne
24276,Minotaur Steak
24276,Dorai Chicken
24276,Lemonade
24277,Not Provided
24278,Veg Pulao
24278,Mutton Biryani
24278,Badami Kheer
24278,Veg Platter
24278,Chicken Kebab
24278,Tandoori Chicken
24278,Stuffed Capsicum
24279,Noodles
24279,Seafood Soup
24279,Hunan Chicken
24279,Chicken Momo
24279,Prawn
24279,Vanilla Ice Cream
24279,Steak
24280,Not Provided
24281,Not Provided
24282,Chaat
24282,Raj Kachori
24282,Dhokla
24282,Rasmalai
24282,Paratha
24282,Chole
24282,Pav Bhaji
24283,Momos
24283,Spring Roll
24283,Manchow Soup
24283,Dragon Noodles
24284,Thick Shakes
24285,Not Provided
24286,Makke Ki Roti
24286,Paratha
24286,Lassi
24286,Panneer Butter Masala
24286,Rajma Chawal
24286,Dal Makhani
24286,Chicken Tikka
24287,English Breakfast
24287,Healthy Breakfast
24287,Waffles
24287,Chicken Sandwich
24287,Pancakes
24287,Pork Sausage
24287,Eggs Benedict
24288,Mocktails
24288,Butter Chicken
24288,Seekh Kebab
24289,Panneer Butter Masala
24290,Not Provided
24291,Pasta
24291,Tiramisu
24291,Tomato Soup
24291,Carbonara
24291,Chicken Lasagne
24291,Strawberry Cheesecake
24291,Salad
24292,Not Provided
24293,Coffee
24293,Maggi
24294,Not Provided
24295,Not Provided
24296,Vegetable Biryani
24296,Meetha Paan
24296,Chana Masala
24296,Sweet Lassi
24296,Sweet Paan
24296,Butter Chicken
24296,Tandoori Chicken
24297,Not Provided
24298,Garlic Bread
24298,Salad
24298,Salads
24298,Pita Bread
24298,Lamb Chops
24298,Sea Food
24298,Steak
24299,Ginger Tea
24299,Waffles
24299,Smoothie Bowl
24299,Egg Salad
24299,Pancakes
24299,Salads
24299,Cheesecake
24300,Chicken Burger
24300,Pasta
24300,Garlic Bread
24301,Not Provided
24302,Not Provided
24303,Not Provided
24304,Not Provided
24305,Not Provided
24306,Biryani
24307,Chips
24307,Cocktails
24307,Veg Platter
24307,Murgh Platter
24307,Draught Beer
24307,Potato Wedges
24307,Pizza
24308,Not Provided
24309,Coffee
24309,Cheesecake
24309,Sweet Potato Cake
24309,Hot Chocolate
24309,Sweet Potato Latte
24309,Ramen
24309,French Toast
24310,Not Provided
24311,Not Provided
24312,Not Provided
24313,Not Provided
24314,Not Provided
24315,Biryani
24316,Panneer Butter Masala
24317,Cocktails
24317,Peri Peri Chicken
24317,Meat Pizza
24317,Mojito
24317,Buffalo Wings
24317,Beer
24317,Burgers
24318,Not Provided
24319,Not Provided
24320,Not Provided
24321,Not Provided
24322,Not Provided
24323,Not Provided
24324,Not Provided
24325,Not Provided
24326,Not Provided
24327,Roti
24327,Noodles
24328,Not Provided
24329,Not Provided
24330,Not Provided
24331,Not Provided
24332,Not Provided
24333,Not Provided
24334,Not Provided
24335,Not Provided
24336,Not Provided
24337,Not Provided
24338,Momos
24338,Shawarma
24339,Not Provided
24340,Not Provided
24341,Not Provided
24342,Not Provided
24343,Rice
24343,Hyderabadi Chicken Biryani
24343,Raita
24343,Vegetable Biryani
24344,Not Provided
24345,Not Provided
24346,Not Provided
24347,Burgers
24347,Chicken Steak
24347,Cocktails
24347,Beef Hash
24347,Pork Ribs
24347,French Toast
24348,Filter Coffee
24348,Cappuccino
24348,Brewed Coffee
24349,Pasta
24349,Honey Chilli Chicken
24349,Noodles
24349,Tandoori Chicken
24349,Chicken Biryani
24349,Fish
24349,Murgh Patiala
24350,Not Provided
24351,Not Provided
24352,Not Provided
24353,Not Provided
24354,Not Provided
24355,Not Provided
24356,Not Provided
24357,Not Provided
24358,Not Provided
24359,Not Provided
24360,Not Provided
24361,Noodles
24362,Not Provided
24363,Biryani
24363,Tea
24363,Falafel
24363,Hookah
24364,Not Provided
24365,Not Provided
24366,Not Provided
24367,Not Provided
24368,Not Provided
24369,Not Provided
24370,Not Provided
24371,Not Provided
24372,Butter Chicken
24372,Murgh Khurchan
24372,Naan
24372,Kulcha
24372,Tandoori Roti
24372,Mutton Biryani
24372,Rice
24373,Chicken Chettinad
24374,Not Provided
24375,Not Provided
24376,Not Provided
24377,Not Provided
24378,Not Provided
24379,Not Provided
24380,Not Provided
24381,Not Provided
24382,Not Provided
24383,Not Provided
24384,Not Provided
24385,Not Provided
24386,Not Provided
24387,Not Provided
24388,Not Provided
24389,Burgers
24389,Buffalo Wings
24389,Chicken Wings
24389,Nachos
24389,Chicken Sizzler
24389,Beer
24389,Chicken Steak
24390,Not Provided
24391,Not Provided
24392,Not Provided
24393,Not Provided
24394,Not Provided
24395,Shawarma
24395,Falafel Pita
24395,Veg Bonanza Pizza
24395,Cheese Manakeesh
24395,Arabic Cuisine
24395,Cheese Steak Pizza
24396,Not Provided
24397,Rolls
24397,Jumbo Shawarma
24398,Brinjal Curry
24398,Basmati Rice
24398,Mutton Biryani
24399,Biryani
24399,Andhra Thali
24399,Mutton Fry
24399,Andhra Chilli Chicken
24399,Chicken Kshatriya
24399,Chicken Guntur
24399,Bamboo Chicken
24400,Shawarma
24400,Rolls
24400,Biryani
24400,Chicken Malhooth
24400,Salad
24401,Shawarma
24401,Mutton Biryani
24401,Angara Kebab
24401,Ghee Rice
24402,Not Provided
24403,Not Provided
24404,Momos
24404,Noodles
24404,Pork Momo
24404,Chilli Chicken
24404,Bbq Pork Ribs
24405,Pepper Chicken
24405,Donne Biryani
24405,Chicken Biryani
24405,Chicken Kebab
24406,Not Provided
24407,Not Provided
24408,Not Provided
24409,Not Provided
24410,Not Provided
24411,Not Provided
24412,Not Provided
24413,Not Provided
24414,Not Provided
24415,Not Provided
24416,Boneless Biryani
24416,Andhra Thali
24416,Chicken Guntur
24417,Not Provided
24418,Not Provided
24419,Not Provided
24420,Not Provided
24421,Not Provided
24422,Not Provided
24423,Not Provided
24424,Not Provided
24425,Not Provided
24426,Not Provided
24427,Not Provided
24428,Not Provided
24429,Not Provided
24430,Not Provided
24431,Not Provided
24432,Not Provided
24433,Not Provided
24434,Not Provided
24435,Not Provided
24436,Not Provided
24437,Not Provided
24438,Not Provided
24439,Not Provided
24440,Mocktails
24440,Masala Pizza
24440,Salad
24440,Cocktails
24440,Wine
24440,Chilli Chicken
24440,Chicken Tikka
24441,Not Provided
24442,Not Provided
24443,Not Provided
24444,Not Provided
24445,Not Provided
24446,Andhra Meal
24446,Potato Wedges
24446,Chicken Biryani
24446,Chicken Satay
24446,Dal Fry
24447,Not Provided
24448,Burgers
24448,Plum Cake
24449,Not Provided
24450,Not Provided
24451,Not Provided
24452,Not Provided
24453,Biryani
24453,Appam
24453,Chicken Curry
24454,Not Provided
24455,Not Provided
24456,Not Provided
24457,Beef Fry
24457,Beef Biryani
24457,Beef Curry
24457,Roast Beef
24457,Masala Prawn
24457,Fish
24457,Kerala Parotta
24458,Biryani
24459,Not Provided
24460,Not Provided
24461,Not Provided
24462,Garlic Bread
24462,Tex Mex Pizza
24462,Pepperoni Pizza
24462,Chicken Wings
24463,Lassi
24463,Punjabi Chicken
24463,Tandoori Chicken
24463,Paratha
24463,Butter Chicken
24463,Aloo Tikki
24463,Dahi Bhalle
24464,Sandwiches
24464,Sausage Roll
24464,Garlic Bread
24465,Not Provided
24466,Not Provided
24467,Not Provided
24468,Not Provided
24469,Not Provided
24470,Not Provided
24471,Not Provided
24472,Chicken Fries
24472,Burgers
24473,Not Provided
24474,Not Provided
24475,Not Provided
24476,Not Provided
24477,Shawarma
24478,Cup Cake
24478,Chocolate Truffle
24479,Not Provided
24480,Not Provided
24481,Not Provided
24482,Not Provided
24483,Rolls
24483,Chicken Momo
24483,Biryani
24483,Paneer Roll
24484,Not Provided
24485,Not Provided
24486,Not Provided
24487,Not Provided
24488,Not Provided
24489,Not Provided
24490,Paneer Pasanda
24490,Chicken Soup
24490,Tandoori Chicken
24491,Not Provided
24492,Not Provided
24493,Not Provided
24494,Not Provided
24495,Not Provided
24496,Not Provided
24497,Not Provided
24498,Not Provided
24499,Not Provided
24500,Not Provided
24501,Not Provided
24502,Not Provided
24503,Not Provided
24504,Not Provided
24505,Not Provided
24506,Not Provided
24507,Not Provided
24508,Not Provided
24509,Appam
24509,Roast Chicken
24509,Duck Roast
24509,Vegetable Stew
24510,Not Provided
24511,Not Provided
24512,Not Provided
24513,Not Provided
24514,Not Provided
24515,Not Provided
24516,Not Provided
24517,Not Provided
24518,Not Provided
24519,Not Provided
24520,Not Provided
24521,Not Provided
24522,Not Provided
24523,Not Provided
24524,Not Provided
24525,Not Provided
24526,Not Provided
24527,Not Provided
24528,Not Provided
24529,Not Provided
24530,Not Provided
24531,Not Provided
24532,Not Provided
24533,Not Provided
24534,Not Provided
24535,Not Provided
24536,Not Provided
24537,Not Provided
24538,Not Provided
24539,Not Provided
24540,Not Provided
24541,Not Provided
24542,Not Provided
24543,Not Provided
24544,Not Provided
24545,Not Provided
24546,Not Provided
24547,Not Provided
24548,Not Provided
24549,Not Provided
24550,Not Provided
24551,Filter Coffee
24551,Bonda
24551,Vada
24551,Aloo Curry
24551,Masala Dosa
24552,Not Provided
24553,Not Provided
24554,Not Provided
24555,Not Provided
24556,Not Provided
24557,Mocktails
24557,Pizza
24557,Cocktails
24557,Beer
24557,Pasta
24558,Not Provided
24559,Not Provided
24560,Not Provided
24561,Not Provided
24562,Not Provided
24563,Not Provided
24564,Vada Pav
24564,Kulfi
24564,Mumbai Sandwich
24564,Rolls
24564,Keema Roll
24565,Not Provided
24566,Not Provided
24567,Not Provided
24568,Not Provided
24569,Not Provided
24570,Not Provided
24571,Not Provided
24572,Sandwiches
24572,Salad
24572,Schnitzel
24572,Beef Burger
24572,Hot Chocolate
24572,White Sauce Pasta
24572,Chicken Sandwich
24573,Not Provided
24574,Not Provided
24575,Not Provided
24577,Chocolate Waffles
24577,Chocolate Overload
24577,Oreo Waffle
24577,Nachos
24577,Belgian Waffles
24577,French Fries
24578,Not Provided
24579,Waffles
24579,Hot Chocolate
24579,Brownie
24579,Pizza
24579,Coffee
24579,Pancakes
24579,Pasta
24580,Hot Chocolate Fudge
24580,Fruit Salad
24580,Brownie
24580,Almond Fudge
24580,Chocolate Milkshake
24580,Mango Ice Cream
24580,Vanilla Ice Cream
24581,Hot Chocolate
24581,Peri Peri Fries
24581,French Fries
24581,Chocolate Churros
24581,Cheese Nuggets
24582,Not Provided
24583,Not Provided
24584,Not Provided
24585,Custard Apple
24585,Watermelon Ice Cream
24586,Not Provided
24587,Sandwiches
24587,Brownie Fudge
24587,Hot Chocolate Fudge
24587,Thick Shakes
24588,Not Provided
24589,Not Provided
24590,Not Provided
24591,Ice Cream Strawberry
24591,Tiramisu
24591,Chocolate Icecreams
24591,Chocolava
24591,Hot Chocolate Fudge
24591,Ferrero Rocher
24591,Coffee Craze
24592,Ice Cream Roll
24592,Rolls
24592,Chocolate Ball
24592,Oreo Overload
24592,Fries
24592,Choco Chip Cookies
24592,Mango Roll
24593,Gnocchi
24593,Pasta
24593,Veg Lasagna
24593,Burgers
24593,Grilled Steak
24593,Pizza
24593,Sandwiches
24594,Burgers
24594,Pasta
24594,Hot Dog
24594,Mashed Potato
24594,Plum Cake
24594,Sunday Brunch
24594,Cheesecake
24595,Not Provided
24596,Not Provided
24597,Chocolate Fantasy
24597,Cheesecake
24597,Chocolate Decadence
24597,Chocolava
24598,Not Provided
24599,Not Provided
24600,Icecream Cake
24601,Donut
24601,Coffee
24602,Not Provided
24603,Pizza
24603,Hot Chocolate
24603,Sizzler Brownie
24603,Chocolate Truffle
24604,Coffee
24604,Cheesecake
24604,Sweet Potato Cake
24604,Hot Chocolate
24604,Sweet Potato Latte
24604,Ramen
24604,French Toast
24605,Not Provided
24606,Not Provided
24607,Not Provided
24608,Not Provided
24609,Not Provided
24610,Not Provided
24611,Not Provided
24612,Not Provided
24613,Not Provided
24614,Burgers
24614,Chicken Steak
24614,Cocktails
24614,Beef Hash
24614,Pork Ribs
24614,French Toast
24615,Not Provided
24616,Not Provided
24617,Not Provided
24618,Not Provided
24619,Chocolate Cake
24620,Not Provided
24621,Not Provided
24622,Veg Puff
24622,Egg Puff
24623,Burgers
24623,Popcorn
24623,Pancakes
24623,Brownie
24623,Nachos
24623,Pasta
24623,Terminator Burger
24624,Not Provided
24625,Not Provided
24626,Not Provided
24627,Sandwiches
24627,Sausage Roll
24627,Garlic Bread
24628,Chaat
24628,Raj Kachori
24628,Dhokla
24628,Rasmalai
24628,Paratha
24628,Chole
24628,Pav Bhaji
24629,Not Provided
24630,Cup Cake
24630,Chocolate Truffle
24631,Kulfi
24631,Sweet Lassi
24631,Pineapple Lassi
24631,Rose Faluda
24632,Not Provided
24633,Not Provided
24634,Not Provided
24635,Not Provided
24636,Not Provided
24637,Not Provided
24638,Not Provided
24639,Not Provided
24640,Not Provided
24641,Not Provided
24642,Not Provided
24643,Not Provided
24644,Not Provided
24645,Paratha
24645,Salads
24645,Chicken Tikka Sub
24645,Roti
24646,Sandwiches
24646,Bbq Chicken Pizza
24646,Burgers
24646,Steak
24646,Mashed Potato
24646,Peri Peri Chicken Pizza
24646,Aglio Olio Pasta
24647,Not Provided
24648,Not Provided
24649,Not Provided
24650,Not Provided
24651,Sweet Paan
24652,Dabeli
24652,Vada Pav
24652,Dhokla
24652,Farsan
24652,Samosa
24652,Jalebi
24653,Not Provided
24654,Not Provided
24655,Not Provided
24656,Not Provided
24657,Not Provided
24658,Not Provided
24659,Not Provided
24660,Not Provided
24661,Not Provided
24662,Not Provided
24663,Not Provided
24664,Not Provided
24665,Not Provided
24666,Not Provided
24667,Cocktails
24667,Roast Pork
24667,Mocktails
24667,Fish
24667,Chilli Prawns
24667,Pizza
24667,Butter Garlic Prawns
24668,Pork Tonkatsu
24668,Mocktails
24668,Ginger Pork
24668,Craft Beer
24668,Wheat Beer
24668,Falafel Burger
24668,Brewed Beer
24669,Tex Mex Burger
24669,Pizza
24669,Fish
24669,Pasta Alfredo
24669,Mojito
24669,Burgers
24669,Blueberry Cheesecake
24670,Sea Food
24670,Mocktails
24670,Paan Ice Cream
24670,Fish
24670,Chaat
24670,Macaroon
24670,Gulab Jamun
24671,Pasta
24671,Mutton Seekh
24671,Fish
24671,Prawn Curry
24671,Pizza
24671,Papdi Chaat
24671,Salad
24672,Pizza
24672,Beef Chilli
24672,Craft Beer
24672,Apple Crumble
24672,Pork Chilli
24672,Chips
24672,Wheat Beer
24673,Mocktails
24673,Fish
24673,Gulab Jamun
24673,Paan Kulfi
24673,Crispy Corn
24673,Prawn
24673,Biryani
24674,Burgers
24674,Orange Mojito
24674,Pasta
24674,Ferrero Rocher Shake
24674,Cheese Burger
24674,Coffee
24674,Chaat
24675,Noodles
24675,Jumbo Prawns
24675,Lunch Buffet
24675,Crispy Corn
24675,Chicken Dim Sum
24675,Brownie
24675,Sea Food
24676,Lassi
24676,Mushroom Masala
24676,Chaach
24676,Aloo Paratha
24676,Chole Kulcha
24676,Kadai Paneer
24676,Buttermilk
24677,Non Veg Thali
24677,Chicken Kolhapuri
24677,Paneer Tikka
24677,Paratha
24677,Butter Naan
24677,Faluda
24677,Hot Dog
24678,Biryani
24678,Double Ka Meetha
24678,Dragon Chicken
24678,Lassi
24678,Chicken Tikka Masala
24678,Kodi Vepudu
24678,Chicken Malai Tikka
24679,Vegetable Biryani
24679,Meetha Paan
24679,Chana Masala
24679,Sweet Lassi
24679,Sweet Paan
24679,Butter Chicken
24679,Tandoori Chicken
24680,Mocktails
24680,Masala Pizza
24680,Salad
24680,Cocktails
24680,Wine
24680,Chilli Chicken
24680,Chicken Tikka
24681,Pizza
24681,Sandwiches
24681,Burgers
24681,Nachos
24681,Meatballs
24681,Pasta Carbonara
24681,Mocktails
24682,Chilli Chicken
24682,Chicken Tikka
24682,Butter Naan
24682,Roti
24683,Kunafa
24683,Tea
24683,Mutton Madfoon
24683,Mutton Ribs
24683,Salad
24683,Lamb Ribs
24683,Arabic Cuisine
24684,Tex Mex Burger
24684,Pasta
24684,Pizza
24684,Fish
24684,Burgers
24684,Salads
24684,Veg Burger
24685,Sushi
24685,Mocktails
24685,Maki Roll
24685,Salad
24685,Dynamite Roll
24685,Scallops
24685,Set Menu
24686,Beer
24686,Cocktails
24686,Prawn Ghee Roast
24686,Bbq Chicken Pizza
24686,Chicken Nachos
24686,Appam
24686,Chicken Steak
24687,Chips
24687,Cocktails
24687,Veg Platter
24687,Murgh Platter
24687,Draught Beer
24687,Potato Wedges
24687,Pizza
24688,Pizza
24688,Peri Peri Fries
24688,Wheat Beer
24688,Craft Beer
24688,Chips
24688,Stout
24688,Chicken Burger
24689,Paratha
24689,Pizza
24689,Chicken Curry
24689,Mushroom Soup
24689,Momos
24690,Rolls
